student_id,test_name,test_code,first_score,2,last_score,n_attempt,n_attempt_pass,ever_pass,state_passing_score,first_test_date,last_test_date,total_tests,average_first_score,first_standard_deviation,first_z_score,average_last_score,last_standard_deviation,last_z_score,first_score_cutoff,last_score_cutoff,average_z_score
385919,5003 Elem Ed: MS Mathematics Subtest,5003,160,NA,160,1,1,1,157,2022-06-06T00:00:00Z,2022-06-06,1642,174.9086479902558,18.966057388000678,-0.79,177.66565164433618,15.800775263740926,-1.12,3,3,-0.9550000000000001
423220,5038 English Language Arts: Content Knowledge,5038,180,NA,180,1,1,1,167,2022-06-06T00:00:00Z,2022-06-06,421,178.57007125890738,10.499567213060581,0.14,180.083135391924,8.162937476248926,-0.01,13,13,0.065
410696,5025 Early Childhood Education,5025,173,NA,173,1,1,1,156,2022-06-07T00:00:00Z,2022-06-07,266,175.22556390977442,11.300770747702412,-0.2,175.90977443609023,9.983729137757031,-0.29,17,17,-0.245
434239,5025 Early Childhood Education,5025,184,NA,184,1,1,1,156,2022-06-07T00:00:00Z,2022-06-07,266,175.22556390977442,11.300770747702412,0.78,175.90977443609023,9.983729137757031,0.81,28,28,0.795
386769,5003 Elem Ed: MS Mathematics Subtest,5003,195,NA,195,1,1,1,157,2022-06-08T00:00:00Z,2022-06-08,1642,174.9086479902558,18.966057388000678,1.06,177.66565164433618,15.800775263740926,1.1,38,38,1.08
386769,5005 Elem Ed: MS Science Subtest,5005,187,NA,187,1,1,1,159,2022-06-08T00:00:00Z,2022-06-08,1634,171.3733170134639,15.511729884380829,1.01,174.2607099143207,12.609761515288184,1.01,28,28,1.01
386769,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,180,NA,180,1,1,1,157,2022-06-08T00:00:00Z,2022-06-08,1603,172.01933873986275,12.700634537881724,0.63,173.50467872738616,10.533838077247452,0.62,23,23,0.625
386769,5004 Elem Ed: MS Social Studies Subtest,5004,168,NA,168,1,1,1,155,2022-06-08T00:00:00Z,2022-06-08,1609,166.71348663766315,15.84189839048353,0.08,169.9372280919826,12.885562614949626,-0.15,13,13,-0.034999999999999996
418209,5005 Elem Ed: MS Science Subtest,5005,174,NA,174,1,1,1,159,2022-06-08T00:00:00Z,2022-06-08,1634,171.3733170134639,15.511729884380829,0.17,174.2607099143207,12.609761515288184,-0.02,15,15,0.07500000000000001
452997,5089 Middle School Social Studies,5089,134,157,157,3,1,1,149,2022-06-08T00:00:00Z,2022-11-05,268,164.26492537313433,14.49036749643279,-2.09,165.69402985074626,12.812814051729589,-0.68,-15,8,-1.385
336945,5004 Elem Ed: MS Social Studies Subtest,5004,185,NA,185,1,1,1,155,2022-06-09T00:00:00Z,2022-06-09,1609,166.71348663766315,15.84189839048353,1.15,169.9372280919826,12.885562614949626,1.17,30,30,1.16
336945,5005 Elem Ed: MS Science Subtest,5005,182,NA,182,1,1,1,159,2022-06-09T00:00:00Z,2022-06-09,1634,171.3733170134639,15.511729884380829,0.69,174.2607099143207,12.609761515288184,0.61,23,23,0.6499999999999999
336945,5003 Elem Ed: MS Mathematics Subtest,5003,186,NA,186,1,1,1,157,2022-06-09T00:00:00Z,2022-06-09,1642,174.9086479902558,18.966057388000678,0.58,177.66565164433618,15.800775263740926,0.53,29,29,0.5549999999999999
336945,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,190,NA,190,1,1,1,157,2022-06-09T00:00:00Z,2022-06-09,1603,172.01933873986275,12.700634537881724,1.42,173.50467872738616,10.533838077247452,1.57,33,33,1.495
413435,5362 English to Speakers of Other Languages,5362,178,NA,178,1,1,1,155,2022-06-09T00:00:00Z,2022-06-09,310,174.19354838709677,12.003018376698954,0.32,174.73548387096776,11.027812687824024,0.3,23,23,0.31
415777,5003 Elem Ed: MS Mathematics Subtest,5003,131,164,164,3,1,1,157,2022-06-09T00:00:00Z,2023-01-25,1642,174.9086479902558,18.966057388000678,-2.32,177.66565164433618,15.800775263740926,-0.86,-26,7,-1.5899999999999999
415777,5005 Elem Ed: MS Science Subtest,5005,160,NA,160,1,1,1,159,2022-06-09T00:00:00Z,2022-06-09,1634,171.3733170134639,15.511729884380829,-0.73,174.2607099143207,12.609761515288184,-1.13,1,1,-0.9299999999999999
415777,5004 Elem Ed: MS Social Studies Subtest,5004,170,NA,170,1,1,1,155,2022-06-09T00:00:00Z,2022-06-09,1609,166.71348663766315,15.84189839048353,0.21,169.9372280919826,12.885562614949626,0,15,15,0.105
415777,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,176,NA,176,1,1,1,157,2022-06-09T00:00:00Z,2022-06-09,1603,172.01933873986275,12.700634537881724,0.31,173.50467872738616,10.533838077247452,0.24,19,19,0.275
388881,5003 Elem Ed: MS Mathematics Subtest,5003,142,157,157,2,1,1,157,2022-06-10T00:00:00Z,2022-07-15,1642,174.9086479902558,18.966057388000678,-1.74,177.66565164433618,15.800775263740926,-1.31,-15,0,-1.525
414049,5038 English Language Arts: Content Knowledge,5038,170,NA,170,1,1,1,167,2022-06-10T00:00:00Z,2022-06-10,421,178.57007125890738,10.499567213060581,-0.82,180.083135391924,8.162937476248926,-1.24,3,3,-1.03
420856,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,177,NA,177,1,1,1,157,2022-06-10T00:00:00Z,2022-06-10,1603,172.01933873986275,12.700634537881724,0.39,173.50467872738616,10.533838077247452,0.33,20,20,0.36
420856,5003 Elem Ed: MS Mathematics Subtest,5003,153,176,176,2,1,1,157,2022-06-10T00:00:00Z,2022-07-09,1642,174.9086479902558,18.966057388000678,-1.16,177.66565164433618,15.800775263740926,-0.11,-4,19,-0.635
420856,5005 Elem Ed: MS Science Subtest,5005,167,NA,167,1,1,1,159,2022-06-10T00:00:00Z,2022-06-10,1634,171.3733170134639,15.511729884380829,-0.28,174.2607099143207,12.609761515288184,-0.58,8,8,-0.43
420856,5004 Elem Ed: MS Social Studies Subtest,5004,164,NA,164,1,1,1,155,2022-06-10T00:00:00Z,2022-06-10,1609,166.71348663766315,15.84189839048353,-0.17,169.9372280919826,12.885562614949626,-0.46,9,9,-0.315
424634,5025 Early Childhood Education,5025,173,NA,173,1,1,1,156,2022-06-10T00:00:00Z,2022-06-10,266,175.22556390977442,11.300770747702412,-0.2,175.90977443609023,9.983729137757031,-0.29,17,17,-0.245
329896,5362 English to Speakers of Other Languages,5362,175,NA,175,1,1,1,155,2022-06-11T00:00:00Z,2022-06-11,310,174.19354838709677,12.003018376698954,0.07,174.73548387096776,11.027812687824024,0.02,20,20,0.045000000000000005
339994,5003 Elem Ed: MS Mathematics Subtest,5003,160,NA,160,1,1,1,157,2022-06-11T00:00:00Z,2022-06-11,1642,174.9086479902558,18.966057388000678,-0.79,177.66565164433618,15.800775263740926,-1.12,3,3,-0.9550000000000001
396416,5543 Special Ed: Core Know Mild to Moderate App,5543,177,NA,177,1,1,1,153,2022-06-11T00:00:00Z,2022-06-11,195,172.1179487179487,8.009107953045843,0.61,172.1179487179487,8.009107953045843,0.61,24,24,0.61
398707,5003 Elem Ed: MS Mathematics Subtest,5003,195,NA,195,1,1,1,157,2022-06-11T00:00:00Z,2022-06-11,1642,174.9086479902558,18.966057388000678,1.06,177.66565164433618,15.800775263740926,1.1,38,38,1.08
433875,5435 General Science: Content Knowledge,5435,189,NA,189,1,1,1,149,2022-06-11T00:00:00Z,2022-06-11,65,168.2153846153846,13.013805539325713,1.6,168.73846153846154,12.332980331053554,1.64,40,40,1.62
434239,5691 Special Ed: Preschool/Early Childhood,5691,175,NA,175,1,1,1,159,2022-06-11T00:00:00Z,2022-06-11,332,172.40963855421685,8.961193468986133,0.29,173.15060240963857,7.651090374975091,0.24,16,16,0.265
435317,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,183,NA,183,1,1,1,157,2022-06-11T00:00:00Z,2022-06-11,1603,172.01933873986275,12.700634537881724,0.86,173.50467872738616,10.533838077247452,0.9,26,26,0.88
435317,5003 Elem Ed: MS Mathematics Subtest,5003,198,NA,198,1,1,1,157,2022-06-11T00:00:00Z,2022-06-11,1642,174.9086479902558,18.966057388000678,1.22,177.66565164433618,15.800775263740926,1.29,41,41,1.255
435317,5005 Elem Ed: MS Science Subtest,5005,193,NA,193,1,1,1,159,2022-06-11T00:00:00Z,2022-06-11,1634,171.3733170134639,15.511729884380829,1.39,174.2607099143207,12.609761515288184,1.49,34,34,1.44
435317,5004 Elem Ed: MS Social Studies Subtest,5004,193,NA,193,1,1,1,155,2022-06-11T00:00:00Z,2022-06-11,1609,166.71348663766315,15.84189839048353,1.66,169.9372280919826,12.885562614949626,1.79,38,38,1.725
368056,5004 Elem Ed: MS Social Studies Subtest,5004,128,160,160,2,1,1,155,2022-06-13T00:00:00Z,2022-10-23,1609,166.71348663766315,15.84189839048353,-2.44,169.9372280919826,12.885562614949626,-0.77,-27,5,-1.605
387697,5003 Elem Ed: MS Mathematics Subtest,5003,184,NA,184,1,1,1,157,2022-06-14T00:00:00Z,2022-06-14,1642,174.9086479902558,18.966057388000678,0.48,177.66565164433618,15.800775263740926,0.4,27,27,0.44
407084,5362 English to Speakers of Other Languages,5362,179,NA,179,1,1,1,155,2022-06-14T00:00:00Z,2022-06-14,310,174.19354838709677,12.003018376698954,0.4,174.73548387096776,11.027812687824024,0.39,24,24,0.395
409790,5003 Elem Ed: MS Mathematics Subtest,5003,176,NA,176,1,1,1,157,2022-06-14T00:00:00Z,2022-06-14,1642,174.9086479902558,18.966057388000678,0.06,177.66565164433618,15.800775263740926,-0.11,19,19,-0.025
434698,5003 Elem Ed: MS Mathematics Subtest,5003,194,NA,194,1,1,1,157,2022-06-14T00:00:00Z,2022-06-14,1642,174.9086479902558,18.966057388000678,1.01,177.66565164433618,15.800775263740926,1.03,37,37,1.02
435906,5003 Elem Ed: MS Mathematics Subtest,5003,168,NA,168,1,1,1,157,2022-06-14T00:00:00Z,2022-06-14,1642,174.9086479902558,18.966057388000678,-0.36,177.66565164433618,15.800775263740926,-0.61,11,11,-0.485
435906,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,171,NA,171,1,1,1,157,2022-06-14T00:00:00Z,2022-06-14,1603,172.01933873986275,12.700634537881724,-0.08,173.50467872738616,10.533838077247452,-0.24,14,14,-0.16
435906,5005 Elem Ed: MS Science Subtest,5005,152,181,181,5,1,1,159,2022-06-14T00:00:00Z,2023-08-15,1634,171.3733170134639,15.511729884380829,-1.25,174.2607099143207,12.609761515288184,0.53,-7,22,-0.36
435906,5004 Elem Ed: MS Social Studies Subtest,5004,156,NA,156,1,1,1,155,2022-06-14T00:00:00Z,2022-06-14,1609,166.71348663766315,15.84189839048353,-0.68,169.9372280919826,12.885562614949626,-1.08,1,1,-0.8800000000000001
356145,5089 Middle School Social Studies,5089,180,NA,180,1,1,1,149,2022-06-15T00:00:00Z,2022-06-15,268,164.26492537313433,14.49036749643279,1.09,165.69402985074626,12.812814051729589,1.12,31,31,1.105
388881,5362 English to Speakers of Other Languages,5362,169,NA,169,1,1,1,155,2022-06-15T00:00:00Z,2022-06-15,310,174.19354838709677,12.003018376698954,-0.43,174.73548387096776,11.027812687824024,-0.52,14,14,-0.475
410050,5931 Government/Political Science,5931,122,149,149,4,1,1,149,2022-06-15T00:00:00Z,2023-01-14,77,162.36363636363637,16.14319890273911,-2.5,165.93506493506493,12.214462590605732,-1.39,-27,0,-1.9449999999999998
425636,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,164,171,171,2,2,1,157,2022-06-15T00:00:00Z,2022-09-06,1603,172.01933873986275,12.700634537881724,-0.63,173.50467872738616,10.533838077247452,-0.24,7,14,-0.435
425636,5005 Elem Ed: MS Science Subtest,5005,143,175,175,2,1,1,159,2022-06-15T00:00:00Z,2022-09-06,1634,171.3733170134639,15.511729884380829,-1.83,174.2607099143207,12.609761515288184,0.06,-16,16,-0.885
425636,5004 Elem Ed: MS Social Studies Subtest,5004,143,176,176,3,1,1,155,2022-06-15T00:00:00Z,2022-10-06,1609,166.71348663766315,15.84189839048353,-1.5,169.9372280919826,12.885562614949626,0.47,-12,21,-0.515
425636,5003 Elem Ed: MS Mathematics Subtest,5003,156,188,188,2,1,1,157,2022-06-15T00:00:00Z,2022-09-06,1642,174.9086479902558,18.966057388000678,-1,177.66565164433618,15.800775263740926,0.65,-1,31,-0.175
309832,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,166,NA,166,1,1,1,157,2022-06-16T00:00:00Z,2022-06-16,1603,172.01933873986275,12.700634537881724,-0.47,173.50467872738616,10.533838077247452,-0.71,9,9,-0.59
250217,5113 Music: Content Knowledge,5113,165,NA,165,1,1,1,148,2022-06-17T00:00:00Z,2022-06-17,181,169.88397790055248,10.181836642852366,-0.48,170.13259668508286,9.558828868165694,-0.54,17,17,-0.51
339994,5004 Elem Ed: MS Social Studies Subtest,5004,155,NA,155,1,1,1,155,2022-06-18T00:00:00Z,2022-06-18,1609,166.71348663766315,15.84189839048353,-0.74,169.9372280919826,12.885562614949626,-1.16,0,0,-0.95
398707,5362 English to Speakers of Other Languages,5362,184,NA,184,1,1,1,155,2022-06-18T00:00:00Z,2022-06-18,310,174.19354838709677,12.003018376698954,0.82,174.73548387096776,11.027812687824024,0.84,29,29,0.83
398707,5004 Elem Ed: MS Social Studies Subtest,5004,189,NA,189,1,1,1,155,2022-06-18T00:00:00Z,2022-06-18,1609,166.71348663766315,15.84189839048353,1.41,169.9372280919826,12.885562614949626,1.48,34,34,1.4449999999999998
409021,5003 Elem Ed: MS Mathematics Subtest,5003,197,NA,197,1,1,1,157,2022-06-18T00:00:00Z,2022-06-18,1642,174.9086479902558,18.966057388000678,1.16,177.66565164433618,15.800775263740926,1.22,40,40,1.19
435317,5543 Special Ed: Core Know Mild to Moderate App,5543,172,NA,172,1,1,1,153,2022-06-18T00:00:00Z,2022-06-18,195,172.1179487179487,8.009107953045843,-0.01,172.1179487179487,8.009107953045843,-0.01,19,19,-0.01
330612,5931 Government/Political Science,5931,140,151,151,3,1,1,149,2022-06-20T00:00:00Z,2022-10-12,77,162.36363636363637,16.14319890273911,-1.39,165.93506493506493,12.214462590605732,-1.22,-9,2,-1.305
377212,5134 Art: Content Knowledge,5134,162,NA,162,1,1,1,151,2022-06-20T00:00:00Z,2022-06-20,234,165.42735042735043,12.14138189511497,-0.28,167.07692307692307,9.791959429137185,-0.52,11,11,-0.4
385919,5005 Elem Ed: MS Science Subtest,5005,161,NA,161,1,1,1,159,2022-06-20T00:00:00Z,2022-06-20,1634,171.3733170134639,15.511729884380829,-0.67,174.2607099143207,12.609761515288184,-1.05,2,2,-0.8600000000000001
398707,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,187,NA,187,1,1,1,157,2022-06-20T00:00:00Z,2022-06-20,1603,172.01933873986275,12.700634537881724,1.18,173.50467872738616,10.533838077247452,1.28,30,30,1.23
398707,5005 Elem Ed: MS Science Subtest,5005,196,NA,196,1,1,1,159,2022-06-20T00:00:00Z,2022-06-20,1634,171.3733170134639,15.511729884380829,1.59,174.2607099143207,12.609761515288184,1.72,37,37,1.655
387697,5005 Elem Ed: MS Science Subtest,5005,177,NA,177,1,1,1,159,2022-06-21T00:00:00Z,2022-06-21,1634,171.3733170134639,15.511729884380829,0.36,174.2607099143207,12.609761515288184,0.22,18,18,0.29
393677,5235 Biology: Content Knowledge,5235,160,NA,160,1,1,1,139,2022-06-21T00:00:00Z,2022-06-21,105,165.5142857142857,11.429646240667871,-0.48,165.66666666666666,11.038104166465525,-0.51,21,21,-0.495
409790,5004 Elem Ed: MS Social Studies Subtest,5004,155,NA,155,1,1,1,155,2022-06-21T00:00:00Z,2022-06-21,1609,166.71348663766315,15.84189839048353,-0.74,169.9372280919826,12.885562614949626,-1.16,0,0,-0.95
411322,7814 Elem Ed: CKT Science Subtest,7814,132,156,156,3,2,1,154,2022-06-21T00:00:00Z,2023-04-23,84,173.17857142857142,19.16331882258502,-2.15,174.41666666666666,17.756185640898675,-1.04,-22,2,-1.595
411322,7815 Elem Ed: CKT Social Studies Subtest,7815,150,157,157,5,0,0,161,2022-06-21T00:00:00Z,2023-06-21,82,168.4268292682927,16.726581556405463,-1.1,173.20731707317074,12.657635966822312,-1.28,-11,-4,-1.19
411322,7813 Elem Ed: CKT Mathematics Subtest,7813,127,177,177,3,1,1,150,2022-06-21T00:00:00Z,2023-04-23,85,160.88235294117646,18.191057303695423,-1.86,162.56470588235294,17.146738589530752,0.84,-23,27,-0.51
411322,7812 Elem Ed: CKT Reading & Language Arts Subtest,7812,153,170,170,4,1,1,161,2022-06-21T00:00:00Z,2023-05-22,85,168.18823529411765,15.139426703028043,-1,171.0705882352941,13.24385592974928,-0.08,-8,9,-0.54
434698,5005 Elem Ed: MS Science Subtest,5005,183,NA,183,1,1,1,159,2022-06-21T00:00:00Z,2022-06-21,1634,171.3733170134639,15.511729884380829,0.75,174.2607099143207,12.609761515288184,0.69,24,24,0.72
396416,7812 Elem Ed: CKT Reading & Language Arts Subtest,7812,145,156,156,2,0,0,161,2022-06-23T00:00:00Z,2023-06-28,85,168.18823529411765,15.139426703028043,-1.53,171.0705882352941,13.24385592974928,-1.14,-16,-5,-1.335
396416,7814 Elem Ed: CKT Science Subtest,7814,144,147,147,2,0,0,154,2022-06-23T00:00:00Z,2023-07-02,84,173.17857142857142,19.16331882258502,-1.52,174.41666666666666,17.756185640898675,-1.54,-10,-7,-1.53
396416,7813 Elem Ed: CKT Mathematics Subtest,7813,119,116,116,2,0,0,150,2022-06-23T00:00:00Z,2023-07-06,85,160.88235294117646,18.191057303695423,-2.3,162.56470588235294,17.146738589530752,-2.72,-31,-34,-2.51
396416,7815 Elem Ed: CKT Social Studies Subtest,7815,162,NA,162,1,1,1,161,2022-06-23T00:00:00Z,2022-06-23,82,168.4268292682927,16.726581556405463,-0.38,173.20731707317074,12.657635966822312,-0.89,1,1,-0.635
411322,5543 Special Ed: Core Know Mild to Moderate App,5543,161,NA,161,1,1,1,153,2022-06-23T00:00:00Z,2022-06-23,195,172.1179487179487,8.009107953045843,-1.39,172.1179487179487,8.009107953045843,-1.39,8,8,-1.39
473347,5122 Family and Consumer Sciences,5122,174,NA,174,1,1,1,153,2022-06-23T00:00:00Z,2022-06-23,86,163.56976744186048,9.097563601024849,1.15,164.65116279069767,7.4118624187422615,1.26,21,21,1.205
339994,5005 Elem Ed: MS Science Subtest,5005,168,NA,168,1,1,1,159,2022-06-24T00:00:00Z,2022-06-24,1634,171.3733170134639,15.511729884380829,-0.22,174.2607099143207,12.609761515288184,-0.5,9,9,-0.36
348331,5004 Elem Ed: MS Social Studies Subtest,5004,129,161,161,3,1,1,155,2022-06-24T00:00:00Z,2023-07-15,1609,166.71348663766315,15.84189839048353,-2.38,169.9372280919826,12.885562614949626,-0.69,-26,6,-1.535
348331,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,153,162,162,2,1,1,157,2022-06-24T00:00:00Z,2022-11-05,1603,172.01933873986275,12.700634537881724,-1.5,173.50467872738616,10.533838077247452,-1.09,-4,5,-1.295
348331,5003 Elem Ed: MS Mathematics Subtest,5003,200,NA,200,1,1,1,157,2022-06-24T00:00:00Z,2022-06-24,1642,174.9086479902558,18.966057388000678,1.32,177.66565164433618,15.800775263740926,1.41,43,43,1.365
348331,5005 Elem Ed: MS Science Subtest,5005,145,179,179,3,1,1,159,2022-06-24T00:00:00Z,2023-05-02,1634,171.3733170134639,15.511729884380829,-1.7,174.2607099143207,12.609761515288184,0.38,-14,20,-0.6599999999999999
353767,5691 Special Ed: Preschool/Early Childhood,5691,179,NA,179,1,1,1,159,2022-06-24T00:00:00Z,2022-06-24,332,172.40963855421685,8.961193468986133,0.74,173.15060240963857,7.651090374975091,0.76,20,20,0.75
403728,5003 Elem Ed: MS Mathematics Subtest,5003,173,NA,173,1,1,1,157,2022-06-24T00:00:00Z,2022-06-24,1642,174.9086479902558,18.966057388000678,-0.1,177.66565164433618,15.800775263740926,-0.3,16,16,-0.2
423220,5941 World and US History: Content Knowledge,5941,161,NA,161,1,1,1,141,2022-06-24T00:00:00Z,2022-06-24,336,163.04761904761904,14.447148982312346,-0.14,163.67261904761904,13.580713727890728,-0.2,20,20,-0.17
450941,5004 Elem Ed: MS Social Studies Subtest,5004,196,NA,196,1,1,1,155,2022-06-24T00:00:00Z,2022-06-24,1609,166.71348663766315,15.84189839048353,1.85,169.9372280919826,12.885562614949626,2.02,41,41,1.935
364938,5038 English Language Arts: Content Knowledge,5038,182,NA,182,1,1,1,167,2022-06-25T00:00:00Z,2022-06-25,421,178.57007125890738,10.499567213060581,0.33,180.083135391924,8.162937476248926,0.23,15,15,0.28
366110,5362 English to Speakers of Other Languages,5362,182,NA,182,1,1,1,155,2022-06-25T00:00:00Z,2022-06-25,310,174.19354838709677,12.003018376698954,0.65,174.73548387096776,11.027812687824024,0.66,27,27,0.655
452997,5003 Elem Ed: MS Mathematics Subtest,5003,167,NA,167,1,1,1,157,2022-06-25T00:00:00Z,2022-06-25,1642,174.9086479902558,18.966057388000678,-0.42,177.66565164433618,15.800775263740926,-0.68,10,10,-0.55
414521,5038 English Language Arts: Content Knowledge,5038,153,171,171,2,1,1,167,2022-06-26T00:00:00Z,2022-07-27,421,178.57007125890738,10.499567213060581,-2.44,180.083135391924,8.162937476248926,-1.11,-14,4,-1.775
359406,5038 English Language Arts: Content Knowledge,5038,187,NA,187,1,1,1,167,2022-06-27T00:00:00Z,2022-06-27,421,178.57007125890738,10.499567213060581,0.8,180.083135391924,8.162937476248926,0.85,20,20,0.825
393677,5435 General Science: Content Knowledge,5435,161,NA,161,1,1,1,149,2022-06-28T00:00:00Z,2022-06-28,65,168.2153846153846,13.013805539325713,-0.55,168.73846153846154,12.332980331053554,-0.63,12,12,-0.5900000000000001
433647,5038 English Language Arts: Content Knowledge,5038,155,174,174,4,1,1,167,2022-06-28T00:00:00Z,2022-11-23,421,178.57007125890738,10.499567213060581,-2.24,180.083135391924,8.162937476248926,-0.75,-12,7,-1.495
407152,5038 English Language Arts: Content Knowledge,5038,176,NA,176,1,1,1,167,2022-06-29T00:00:00Z,2022-06-29,421,178.57007125890738,10.499567213060581,-0.24,180.083135391924,8.162937476248926,-0.5,9,9,-0.37
415777,5089 Middle School Social Studies,5089,132,159,159,4,1,1,149,2022-06-29T00:00:00Z,2023-04-04,268,164.26492537313433,14.49036749643279,-2.23,165.69402985074626,12.812814051729589,-0.52,-17,10,-1.375
387697,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,173,NA,173,1,1,1,157,2022-06-30T00:00:00Z,2022-06-30,1603,172.01933873986275,12.700634537881724,0.08,173.50467872738616,10.533838077247452,-0.05,16,16,0.015
434698,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,179,NA,179,1,1,1,157,2022-06-30T00:00:00Z,2022-06-30,1603,172.01933873986275,12.700634537881724,0.55,173.50467872738616,10.533838077247452,0.52,22,22,0.535
362750,5362 English to Speakers of Other Languages,5362,165,NA,165,1,1,1,155,2022-07-01T00:00:00Z,2022-07-01,310,174.19354838709677,12.003018376698954,-0.77,174.73548387096776,11.027812687824024,-0.88,10,10,-0.825
451781,5134 Art: Content Knowledge,5134,132,158,158,3,1,1,151,2022-07-01T00:00:00Z,2022-11-04,234,165.42735042735043,12.14138189511497,-2.75,167.07692307692307,9.791959429137185,-0.93,-19,7,-1.84
454575,5134 Art: Content Knowledge,5134,161,NA,161,1,1,1,151,2022-07-01T00:00:00Z,2022-07-01,234,165.42735042735043,12.14138189511497,-0.36,167.07692307692307,9.791959429137185,-0.62,10,10,-0.49
589796,5164 Middle School Mathematics,5164,160,NA,160,1,1,1,157,2022-07-04T00:00:00Z,2022-07-04,70,167.18571428571428,16.51551124855789,-0.44,170.1,13.26010689182439,-0.76,3,3,-0.6
408633,5165 Mathematics,5165,159,NA,159,1,1,1,159,2022-07-06T00:00:00Z,2022-07-06,58,176.36206896551724,18.20709161612495,-0.95,178.94827586206895,13.818906974057418,-1.44,0,0,-1.1949999999999998
420108,5005 Elem Ed: MS Science Subtest,5005,157,161,161,2,1,1,159,2022-07-07T00:00:00Z,2022-08-06,1634,171.3733170134639,15.511729884380829,-0.93,174.2607099143207,12.609761515288184,-1.05,-2,2,-0.99
420108,5003 Elem Ed: MS Mathematics Subtest,5003,153,167,167,2,1,1,157,2022-07-07T00:00:00Z,2022-08-05,1642,174.9086479902558,18.966057388000678,-1.16,177.66565164433618,15.800775263740926,-0.68,-4,10,-0.9199999999999999
420108,5004 Elem Ed: MS Social Studies Subtest,5004,148,163,163,3,1,1,155,2022-07-07T00:00:00Z,2022-09-26,1609,166.71348663766315,15.84189839048353,-1.18,169.9372280919826,12.885562614949626,-0.54,-7,8,-0.86
420108,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,162,NA,162,1,1,1,157,2022-07-07T00:00:00Z,2022-07-07,1603,172.01933873986275,12.700634537881724,-0.79,173.50467872738616,10.533838077247452,-1.09,5,5,-0.9400000000000001
381029,5941 World and US History: Content Knowledge,5941,176,NA,176,1,1,1,141,2022-07-08T00:00:00Z,2022-07-08,336,163.04761904761904,14.447148982312346,0.9,163.67261904761904,13.580713727890728,0.91,35,35,0.905
410414,5003 Elem Ed: MS Mathematics Subtest,5003,175,NA,175,1,1,1,157,2022-07-08T00:00:00Z,2022-07-08,1642,174.9086479902558,18.966057388000678,0,177.66565164433618,15.800775263740926,-0.17,18,18,-0.085
412107,5047 Middle School English Language Arts,5047,160,173,173,2,1,1,164,2022-07-08T00:00:00Z,2022-11-01,384,161.59895833333334,11.695912073259333,-0.14,166.5546875,10.021237443653792,0.64,-4,9,0.25
332478,5025 Early Childhood Education,5025,172,NA,172,1,1,1,156,2022-07-09T00:00:00Z,2022-07-09,266,175.22556390977442,11.300770747702412,-0.29,175.90977443609023,9.983729137757031,-0.39,16,16,-0.33999999999999997
339994,5362 English to Speakers of Other Languages,5362,178,NA,178,1,1,1,155,2022-07-09T00:00:00Z,2022-07-09,310,174.19354838709677,12.003018376698954,0.32,174.73548387096776,11.027812687824024,0.3,23,23,0.31
481193,5164 Middle School Mathematics,5164,164,NA,164,1,1,1,157,2022-07-09T00:00:00Z,2022-07-09,70,167.18571428571428,16.51551124855789,-0.19,170.1,13.26010689182439,-0.46,7,7,-0.325
430191,5005 Elem Ed: MS Science Subtest,5005,170,NA,170,1,1,1,159,2022-07-10T00:00:00Z,2022-07-10,1634,171.3733170134639,15.511729884380829,-0.09,174.2607099143207,12.609761515288184,-0.34,11,11,-0.21500000000000002
410365,5003 Elem Ed: MS Mathematics Subtest,5003,185,NA,185,1,1,1,157,2022-07-11T00:00:00Z,2022-07-11,1642,174.9086479902558,18.966057388000678,0.53,177.66565164433618,15.800775263740926,0.46,28,28,0.495
452997,5002 Elem Ed: MS Reading & Language Arts Subtest,5002,172,NA,172,1,1,1,157,2022-07-11T00:00:00Z,2022-07-11,1603,172.01933873986275,12.700634537881724,-0,173.50467872738616,10.533838077247452,-0.14,15,15,-0.07
420856,5362 English to Speakers of Other Languages,5362,169,NA,169,1,1,1,155,2022-07-15T00:00:00Z,2022-07-15,310,174.19354838709677,12.003018376698954,-0.43,174.73548387096776,11.027812687824024,-0.52,14,14,-0.475
476642,5003 Elem Ed: MS Mathematics Subtest,5003,189,NA,189,1,1,1,157,2022-07-16T00:00:00Z,2022-07-16,1642,174.9086479902558,18.966057388000678,0.74,177.66565164433618,15.800775263740926,0.72,32,32,0.73
434601,5025 Early Childhood Education,5025,177,NA,177,1,1,1,156,2022-07-19T00:00:00Z,2022-07-19,266,175.22556390977442,11.300770747702412,0.16,175.90977443609023,9.983729137757031,0.11,21,21,0.135
